book_id,isbn,title,original_title,authors,original_publication_year,average_rating,ratings_count,image_url,small_image_url,genres
45245,330340328,"The Reality Dysfunction (Night's Dawn, #1)",The Reality Dysfunction,Peter F. Hamilton,1996,4.14,22492,https://images.gr-assets.com/books/1331274659m/45245.jpg,https://images.gr-assets.com/books/1331274659s/45245.jpg,"fiction, fantasy, horror, science"
119382,6174434,The Sands of Time,The Sands of Time,Sidney Sheldon,1988,3.73,18499,https://images.gr-assets.com/books/1356453253m/119382.jpg,https://images.gr-assets.com/books/1356453253s/119382.jpg,"fiction, thriller, mystery, romance, suspense, crime, contemporary, religion"
13537891,241144140,NW, NW ,Zadie Smith,2012,3.41,20062,https://images.gr-assets.com/books/1492591246m/13537891.jpg,https://images.gr-assets.com/books/1492591246s/13537891.jpg,"fiction, contemporary"
530848,525478116,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",The Chronicles of Vladimir Tod: Eighth Grade Bites,Heather Brewer,2007,3.92,28119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, paranormal, fiction, horror, mystery, romance, suspense, contemporary, thriller"
10639,60005696,The Paradox of Choice: Why More Is Less,The Paradox of Choice: Why More Is Less,Barry Schwartz,2004,3.84,20990,https://images.gr-assets.com/books/1410138134m/10639.jpg,https://images.gr-assets.com/books/1410138134s/10639.jpg,"psychology, nonfiction, business, science, philosophy"
30324,440226686,Blood and Chocolate,Blood and Chocolate,Annette Curtis Klause,1997,3.77,33500,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, paranormal, romance, fiction, horror, contemporary"
6413193,316166316,"Nine Dragons (Harry Bosch, #15; Mickey Haller, #3; Harry Bosch Universe, #18)",Nine Dragons,Michael Connelly,2009,3.97,22102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"crime, mystery, thriller, fiction, suspense"
9784,486424588,"Women in Love (Brangwen Family, #2)",Women in Love,D.H. Lawrence,1920,3.66,22372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fiction, romance"
31106,670038571,Second Chance,Second Chance,Jane Green,2007,3.53,22795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, contemporary"
889284,553278746,The Postman,The Postman,David Brin,1985,3.87,24778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, fantasy, science, classics, history"
12799058,,Summerland,Summerland,Elin Hilderbrand,2012,3.85,22497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, contemporary, mystery"
15957,1841150509,The Patron Saint of Liars,The Patron Saint of Liars,Ann Patchett,1992,3.76,20722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary"
96593,60594896,The Success Principles: How to Get from Where You Are to Where You Want to Be,The Success Principles,"Jack Canfield, Janet Switzer",2004,4.26,19634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"business, nonfiction, philosophy, psychology, spirituality"
13565914,,"Knight (Unfinished Hero, #1)",Knight,Kristen Ashley,2012,3.94,44570,https://images.gr-assets.com/books/1333056159m/13565914.jpg,https://images.gr-assets.com/books/1333056159s/13565914.jpg,"romance, contemporary, fiction, crime"
7723797,2839906171,Business Model Generation,Business Model Generation,"Alexander Osterwalder, Yves Pigneur",2010,4.16,20389,https://images.gr-assets.com/books/1384676138m/7723797.jpg,https://images.gr-assets.com/books/1384676138s/7723797.jpg,"business, nonfiction"
10954979,393064476,The Swerve: How the World Became Modern,The Swerve: How the World Became Modern,Stephen Greenblatt,2011,3.83,13405,https://images.gr-assets.com/books/1406088245m/10954979.jpg,https://images.gr-assets.com/books/1406088245s/10954979.jpg,"history, nonfiction, philosophy, science, religion, classics, biography, poetry, art, fiction"
10108,312194390,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers","The Autobiography of Henry VIII. With Notes by His Fool, Will Somers",Margaret George,1986,4.25,22571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, history, biography, nonfiction, romance, classics"
3717,385722222,Stranger than Fiction,Stranger Than Fiction: True Stories,Chuck Palahniuk,2004,3.56,18091,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, biography, travel, science"
570172,067003830X,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,2007,4.2,19319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"science, psychology, nonfiction, philosophy"
61181,345418417,The Ringworld Engineers (Ringworld #2),The Ringworld Engineers ,Larry Niven,1979,3.86,22047,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, science, fantasy, classics"
7766027,316125849,"I Hunt Killers (Jasper Dent, #1)",I Hunt Killers,Barry Lyga,2012,4.02,25487,https://images.gr-assets.com/books/1333289403m/7766027.jpg,https://images.gr-assets.com/books/1333289403s/7766027.jpg,"mystery, horror, thriller, crime, contemporary, fiction, suspense, romance"
17880714,,"Crashed (Driven, #3)",Crashed,K. Bromberg,2014,4.56,32520,https://images.gr-assets.com/books/1391008361m/17880714.jpg,https://images.gr-assets.com/books/1391008361s/17880714.jpg,"romance, sports, contemporary, fiction"
23398625,052542914X,Kitchens of the Great Midwest,Kitchens of the Great Midwest,J. Ryan Stradal,2015,3.77,21071,https://images.gr-assets.com/books/1428066565m/23398625.jpg,https://images.gr-assets.com/books/1428066565s/23398625.jpg,"fiction, contemporary, cookbooks"
1031461,590416022,Stone Soup,Stone Soup,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels",1971,4.28,25518,https://images.gr-assets.com/books/1360057986m/1031461.jpg,https://images.gr-assets.com/books/1360057986s/1031461.jpg,"fiction, classics, fantasy"
1220507,9770919403,شيكاجو,شيكاجو,"Alaa Al Aswany, علاء الأسواني",2007,3.41,17325,https://images.gr-assets.com/books/1258877751m/1220507.jpg,https://images.gr-assets.com/books/1258877751s/1220507.jpg,fiction
15734464,,"12th of Never (Women's Murder Club, #12)",12th of Never,"James Patterson, Maxine Paetro",2013,3.99,19998,https://images.gr-assets.com/books/1353436409m/15734464.jpg,https://images.gr-assets.com/books/1353436409s/15734464.jpg,"mystery, fiction, crime, thriller, suspense, romance, contemporary"
15790883,316219037,"Promise of Blood (Powder Mage, #1)",Promise of Blood,Brian  McClellan,2013,4.16,21192,https://images.gr-assets.com/books/1350337505m/15790883.jpg,https://images.gr-assets.com/books/1350337505s/15790883.jpg,"fantasy, fiction, mystery"
294042,752876457,"Black Order (Sigma Force, #3)",Black Order,James Rollins,2006,4.14,22321,https://images.gr-assets.com/books/1305960795m/294042.jpg,https://images.gr-assets.com/books/1305960795s/294042.jpg,"thriller, fiction, mystery, suspense, fantasy, contemporary, crime, history"
2199587,385341954,"Fractured (Will Trent, #2)",Fractured,Karin Slaughter,2008,4.18,23256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, crime, thriller, fiction, suspense, contemporary"
28763485,553496689,The Sun Is Also a Star,The Sun Is Also a Star,Nicola Yoon,2016,4.14,42363,https://images.gr-assets.com/books/1459793538m/28763485.jpg,https://images.gr-assets.com/books/1459793538s/28763485.jpg,"contemporary, romance, fiction"
23717678,316410985,The Murder House,The Murder House,"James Patterson, David Ellis",2015,4.05,13837,https://images.gr-assets.com/books/1464826516m/23717678.jpg,https://images.gr-assets.com/books/1464826516s/23717678.jpg,"mystery, thriller, fiction, suspense, crime, horror"
38180,1842322761,On the Beach,On the Beach,Nevil Shute,1957,3.92,24401,https://images.gr-assets.com/books/1327943327m/38180.jpg,https://images.gr-assets.com/books/1327943327s/38180.jpg,"fiction, classics, fantasy, horror, thriller, science, suspense, history, contemporary"
22749994,1594205418,Funny Girl,Funny Girl,Nick Hornby,2014,3.37,17151,https://images.gr-assets.com/books/1415127744m/22749994.jpg,https://images.gr-assets.com/books/1415127744s/22749994.jpg,"fiction, contemporary, romance"
6257535,385521383,New York,New York,Edward Rutherfurd,2009,4.1,16106,https://images.gr-assets.com/books/1320467954m/6257535.jpg,https://images.gr-assets.com/books/1320467954s/6257535.jpg,"fiction, history, travel, nonfiction, contemporary"
20764879,765376474,"A Gathering of Shadows (Shades of Magic, #2)",A Gathering of Shadows,"V.E. Schwab, Victoria Schwab",2016,4.33,29389,https://images.gr-assets.com/books/1429627728m/20764879.jpg,https://images.gr-assets.com/books/1429627728s/20764879.jpg,"fantasy, fiction, romance, paranormal"
65948,553582747,From the Corner of His Eye,From the Corner of His Eye,Dean Koontz,2000,4.0,23641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"horror, fiction, thriller, suspense, mystery, fantasy, paranormal, crime"
9833,1400044618,"Blind Willow, Sleeping Woman"," めくらやなぎと、眠る女 [Mekurayanagi to, nemuru onna]","Haruki Murakami, Philip Gabriel, Jay Rubin",2006,3.83,19216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, fantasy"
2815949,1400054354,Barefoot Contessa Back to Basics,Barefoot Contessa Back to Basics,"Ina Garten, Quentin Bacon",2008,4.23,22228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"cookbooks, nonfiction"
31100,767912276,To Have and to Hold,To Have and to Hold ,Jane Green,2002,3.61,21001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, contemporary"
80570,143036475,Smashed: Story of a Drunken Girlhood,Smashed: Story of a Drunken Girlhood,Koren Zailckas,2005,3.5,20658,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"memoir, nonfiction, biography, psychology, contemporary, fiction"
9355,345479726,Until I Find You,Until I Find You,John Irving,2005,3.61,20784,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, classics"
6380822,1606840576,"The Dark Divine (The Dark Divine, #1)",The Dark Divine,Bree Despain,2009,3.81,33209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"paranormal, fantasy, romance, fiction, mystery, contemporary, religion"
139220,1400041201,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",Heat,Bill Buford,2006,3.89,18583,https://images.gr-assets.com/books/1320554917m/139220.jpg,https://images.gr-assets.com/books/1320554917s/139220.jpg,"memoir, nonfiction, biography, travel, cookbooks, fiction"
241823,345409876,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,Women Who Run With the Wolves,Clarissa Pinkola Estés,1992,4.15,21127,https://images.gr-assets.com/books/1500974527m/241823.jpg,https://images.gr-assets.com/books/1500974527s/241823.jpg,"psychology, nonfiction, spirituality, philosophy, fiction, fantasy, history, classics, religion"
169879,152046925,"Calling on Dragons (Enchanted Forest Chronicles, #3)",,"Patricia C. Wrede, Peter de Sève",1993,4.2,33925,https://images.gr-assets.com/books/1428442349m/169879.jpg,https://images.gr-assets.com/books/1428442349s/169879.jpg,"fantasy, fiction, romance"
56452,743201140,"Now, Discover Your Strengths","Now, Discover Your Strengths","Marcus Buckingham, Donald O. Clifton",2001,3.95,19767,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"business, nonfiction, psychology, christian"
2467566,1401309666,The Long Tail: Why the Future of Business is Selling Less of More,The Long Tail: Why the Future of Business Is Selling Less of More,Chris Anderson,2006,3.83,14932,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"business, nonfiction, science, music"
54270,395083621,Mein Kampf,Mein Kampf,Adolf Hitler,1925,3.13,16285,https://images.gr-assets.com/books/1395618385m/54270.jpg,https://images.gr-assets.com/books/1395618385s/54270.jpg,"history, biography, philosophy, classics, nonfiction, memoir, horror"
31098,670034800,Swapping Lives,Swapping Lives,Jane Green,2006,3.56,22521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"contemporary, fiction"
4201106,312377029,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)","A Rule Against Murder (Armand Gamache, #4)",Louise Penny,2008,4.21,22817,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, fiction, crime, contemporary, thriller, suspense"
12951824,1455807044,"The Perfect Hope (Inn Boonsboro, #3)",The Perfect Hope,Nora Roberts,2012,4.14,23185,https://images.gr-assets.com/books/1351012631m/12951824.jpg,https://images.gr-assets.com/books/1351012631s/12951824.jpg,"romance, contemporary, fiction, paranormal, fantasy, mystery"
12368985,1465341889,"Consequences (Consequences, #1)",Consequences,Aleatha Romig,2011,3.97,29809,https://images.gr-assets.com/books/1350233855m/12368985.jpg,https://images.gr-assets.com/books/1350233855s/12368985.jpg,"romance, contemporary, suspense, mystery, crime, fiction"
783127,684856093,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,The 7 Habits Of Highly Effective Teens,Sean Covey,1997,4.01,19240,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"nonfiction, psychology, business, classics"
7150174,810984253,"The Strange Case of Origami Yoda (Origami Yoda, #1)",The Strange Case of Origami Yoda,Tom Angleberger,2010,3.9,23322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, fantasy, contemporary, mystery"
33727,312932804,"Welcome to Temptation (Dempseys, #1)",Welcome to Temptation,Jennifer Crusie,1996,3.94,27123,https://images.gr-assets.com/books/1479663151m/33727.jpg,https://images.gr-assets.com/books/1479663151s/33727.jpg,"romance, contemporary, fiction, mystery, suspense"
